ID,answer
RD_D_S_20230329,415.3421032256199
RD_D_S_20230330,408.2820535334647
RD_D_S_20230331,417.9362987415665
RD_E_J_20230304,323.6999987000413
RD_E_J_20230305,200.9472907790526
RD_E_J_20230306,414.75505308357845
RD_E_J_20230307,404.66202070618226
RD_E_J_20230308,395.4482059715458
RD_E_J_20230309,385.69737057546376
RD_E_J_20230310,376.12540674070874
RD_E_J_20230311,296.6949147662909
RD_E_J_20230312,175.33082657229033
RD_E_J_20230313,390.968816813235
RD_E_J_20230314,383.1058599770398
RD_E_J_20230315,376.46954745786473
RD_E_J_20230316,369.5813799365687
RD_E_J_20230317,363.0862621154942
RD_E_J_20230318,286.86847079002723
RD_E_J_20230319,168.76892095278015
RD_E_J_20230320,387.63543838844816
RD_E_J_20230321,382.8753565811679
RD_E_J_20230322,379.12700470804316
RD_E_J_20230323,374.82524933753257
RD_E_J_20230324,370.53325998516686
RD_E_J_20230325,296.06070990663056
RD_E_J_20230326,179.18317610543065
RD_E_J_20230327,398.69438685879066
RD_E_J_20230328,393.9605767056374
RD_E_J_20230329,389.5934617406491
RD_E_J_20230330,384.0169495002933
RD_E_J_20230331,377.79971234772404
RD_E_S_20230304,252.47049173183802
RD_E_S_20230305,188.60402832070014
RD_E_S_20230306,323.888173967489
RD_E_S_20230307,344.62128528871176
RD_E_S_20230308,342.1915785234695
RD_E_S_20230309,300.6343968182929
RD_E_S_20230310,333.0927874810543
RD_E_S_20230311,237.32964246220075
RD_E_S_20230312,171.57501973215824
RD_E_S_20230313,305.55890666043285
RD_E_S_20230314,325.5634305434511
RD_E_S_20230315,322.94501735828044
RD_E_S_20230316,281.6933069742259
RD_E_S_20230317,314.893735321617
RD_E_S_20230318,220.24197110170095
RD_E_S_20230319,155.89375172038785
RD_E_S_20230320,291.50030135309277
RD_E_S_20230321,313.2632552164905
RD_E_S_20230322,312.4595095263097
RD_E_S_20230323,273.00272557163146
RD_E_S_20230324,307.9083227112808
RD_E_S_20230325,214.8100784053724
RD_E_S_20230326,151.81181865985292
RD_E_S_20230327,288.5243303539147
RD_E_S_20230328,311.12137934407326
RD_E_S_20230329,310.8652259410881
RD_E_S_20230330,271.6683513319608
RD_E_S_20230331,306.558228198492
BC_A_J_20230304,2127.9021676076723
BC_A_J_20230305,517.4031865523278
BC_A_J_20230306,2148.0694674609776
BC_A_J_20230307,2147.804070238856
BC_A_J_20230308,2130.236700943443
BC_A_J_20230309,2135.0102960339827
BC_A_J_20230310,2145.9975932983366
BC_A_J_20230311,2149.3410673753638
BC_A_J_20230312,553.196257088963
BC_A_J_20230313,2201.162770302534
BC_A_J_20230314,2220.5186048308424
BC_A_J_20230315,2224.2026584201885
BC_A_J_20230316,2251.125309979815
BC_A_J_20230317,2284.4099292018536
BC_A_J_20230318,2309.4578899227517
BC_A_J_20230319,733.7163151226937
BC_A_J_20230320,2400.132067227295
BC_A_J_20230321,2435.4069015427604
BC_A_J_20230322,2451.998008278284
BC_A_J_20230323,2488.443270439906
BC_A_J_20230324,2527.613649256258
BC_A_J_20230325,2554.7849496288563
BC_A_J_20230326,977.408002684691
BC_A_J_20230327,2638.5607256481057
BC_A_J_20230328,2665.1970619721956
BC_A_J_20230329,2670.1372475904013
BC_A_J_20230330,2692.379079091619
BC_A_J_20230331,2715.3330609500126
BC_A_S_20230304,2282.0175976351493
BC_A_S_20230305,815.124682688303
BC_A_S_20230306,2149.2958877124674
BC_A_S_20230307,2181.0815898359615
BC_A_S_20230308,2268.236981992017
BC_A_S_20230309,2234.1358337384336
BC_A_S_20230310,2240.618416175259
BC_A_S_20230311,2211.958792162425
BC_A_S_20230312,744.2264716766103
BC_A_S_20230313,2082.0998460788715
BC_A_S_20230314,2121.9917271700124
BC_A_S_20230315,2221.4106131516305
BC_A_S_20230316,2203.382647886362
BC_A_S_20230317,2229.310026946899
BC_A_S_20230318,2222.950727246392
BC_A_S_20230319,779.7941921976411
BC_A_S_20230320,2143.889985272702
BC_A_S_20230321,2210.9893158677723
BC_A_S_20230322,2337.9226284679025
BC_A_S_20230323,2347.0377931156313
BC_A_S_20230324,2399.0742368091906
BC_A_S_20230325,2417.15750426183
BC_A_S_20230326,996.1885271776049
BC_A_S_20230327,2379.6843065466965
BC_A_S_20230328,2462.9296553649842
BC_A_S_20230329,2602.3629937973856
BC_A_S_20230330,2620.0205974093424
BC_A_S_20230331,2676.414564434685
BC_B_J_20230304,2116.635606636042
BC_B_J_20230305,1106.8484630772082
BC_B_J_20230306,2227.2101133314154
BC_B_J_20230307,2170.385784375443
BC_B_J_20230308,2134.178738114477
BC_B_J_20230309,2145.4442314881994
BC_B_J_20230310,2116.180277435996
BC_B_J_20230311,2052.950788357786
BC_B_J_20230312,1025.2962768518603
BC_B_J_20230313,2130.619672314655
BC_B_J_20230314,2061.806083178666
BC_B_J_20230315,2016.7932768022447
BC_B_J_20230316,2022.4836562456635
BC_B_J_20230317,1990.8353143152574
BC_B_J_20230318,1928.2877073681911
BC_B_J_20230319,904.1770258316916
BC_B_J_20230320,2015.628666502703
BC_B_J_20230321,1955.1854324040587
BC_B_J_20230322,1920.3879838305957
BC_B_J_20230323,1937.698034381086
BC_B_J_20230324,1918.6015581762424
BC_B_J_20230325,1869.0472167640296
BC_B_J_20230326,857.8747382180665
BC_B_J_20230327,1981.720308094818
BC_B_J_20230328,1932.6572611238835
BC_B_J_20230329,1907.7882777910295
BC_B_J_20230330,1933.1792860263106
BC_B_J_20230331,1919.9720740600592
BC_B_S_20230304,428.8791163384933
BC_B_S_20230305,375.5359148996568
BC_B_S_20230306,476.72926175936556
BC_B_S_20230307,511.57983198270693
BC_B_S_20230308,546.6042662822803
BC_B_S_20230309,626.9014972229081
BC_B_S_20230310,577.0296791083695
BC_B_S_20230311,606.6338229469849
BC_B_S_20230312,535.7919157994131
BC_B_S_20230313,617.1684412954452
BC_B_S_20230314,630.159623952272
BC_B_S_20230315,641.5947118576476
BC_B_S_20230316,696.9159726551164
BC_B_S_20230317,621.0486725661433
BC_B_S_20230318,624.0213030170324
BC_B_S_20230319,526.3040068668813
BC_B_S_20230320,580.9542988650265
BC_B_S_20230321,567.7545815403554
BC_B_S_20230322,553.9059459349511
BC_B_S_20230323,585.2010989911154
BC_B_S_20230324,486.8878421486875
BC_B_S_20230325,469.28350483801194
BC_B_S_20230326,353.10840501728524
BC_B_S_20230327,391.6275298524552
BC_B_S_20230328,364.7850124056628
BC_B_S_20230329,339.8959431089373
BC_B_S_20230330,362.8183810614657
BC_B_S_20230331,258.8169866863484
BC_C_J_20230304,1749.3652224951243
BC_C_J_20230305,748.373066810237
BC_C_J_20230306,1865.6519965768925
BC_C_J_20230307,1786.9822914367987
BC_C_J_20230308,1755.0635275605318
BC_C_J_20230309,1795.0136785163954
BC_C_J_20230310,1727.8720316876622
BC_C_J_20230311,1692.1781005188818
BC_C_J_20230312,667.3872562139726
BC_C_J_20230313,1763.1781809344277
BC_C_J_20230314,1665.9498383951964
BC_C_J_20230315,1618.9623633274273
BC_C_J_20230316,1647.8219377250507
BC_C_J_20230317,1573.9710223969792
BC_C_J_20230318,1536.2564279176524
BC_C_J_20230319,514.3362093515577
BC_C_J_20230320,1617.9806980654603
BC_C_J_20230321,1533.5655238341365
BC_C_J_20230322,1504.2111284715747
BC_C_J_20230323,1555.2688790520938
BC_C_J_20230324,1507.8151291565314
BC_C_J_20230325,1500.2256327308476
BC_C_J_20230326,511.5911581844563
BC_C_J_20230327,1651.0294255652045
BC_C_J_20230328,1604.1909806234967
BC_C_J_20230329,1613.4132244499506
BC_C_J_20230330,1703.2223879059597
BC_C_J_20230331,1693.8444517334951
BC_C_S_20230304,10.914822618607346
BC_C_S_20230305,-4.276636984341733
BC_C_S_20230306,102.35177853399959
BC_C_S_20230307,90.13991364288597
BC_C_S_20230308,68.90591914753394
BC_C_S_20230309,91.88060420174274
BC_C_S_20230310,73.78301223908453
BC_C_S_20230311,103.48138936278959
BC_C_S_20230312,90.73910244518345
BC_C_S_20230313,197.66195908679512
BC_C_S_20230314,183.53331745013236
BC_C_S_20230315,158.17059130920873
BC_C_S_20230316,174.85998047664833
BC_C_S_20230317,148.4309093766781
BC_C_S_20230318,167.91437381846882
BC_C_S_20230319,143.28482580809109
BC_C_S_20230320,236.9021600459825
BC_C_S_20230321,208.34033734847898
BC_C_S_20230322,167.73642904924142
BC_C_S_20230323,168.717117684512
BC_C_S_20230324,126.46436247917133
BC_C_S_20230325,130.36466968322244
BC_C_S_20230326,90.74184510349073
BC_C_S_20230327,170.2900405532234
BC_C_S_20230328,128.89387120368033
BC_C_S_20230329,76.96961659549343
BC_C_S_20230330,68.38474995564052
BC_C_S_20230331,18.517688595287026
BC_D_J_20230304,1929.8404694132478
BC_D_J_20230305,661.7889084746402
BC_D_J_20230306,2087.3825460132475
BC_D_J_20230307,2034.8806758247217
BC_D_J_20230308,2090.727512050368
BC_D_J_20230309,2049.065202030334
BC_D_J_20230310,2030.4023758519113
BC_D_J_20230311,1916.850974138582
BC_D_J_20230312,635.5488852501629
BC_D_J_20230313,2051.810026184605
BC_D_J_20230314,1994.1521978649891
BC_D_J_20230315,2049.1733199099267
BC_D_J_20230316,2011.0630788519197
BC_D_J_20230317,2000.2726466900863
BC_D_J_20230318,1898.7550860638812
BC_D_J_20230319,633.39378959249
BC_D_J_20230320,2069.160352670015
BC_D_J_20230321,2034.1519331496138
BC_D_J_20230322,2114.4783930713365
BC_D_J_20230323,2103.785923977641
BC_D_J_20230324,2121.9394684450313
BC_D_J_20230325,2050.2762084825417
BC_D_J_20230326,815.047131432593
BC_D_J_20230327,2280.5877538865725
BC_D_J_20230328,2274.3677649312867
BC_D_J_20230329,2381.8896255568725
BC_D_J_20230330,2396.2226072288104
BC_D_J_20230331,2436.6944078004826
BC_E_J_20230304,2051.884014428745
BC_E_J_20230305,523.2595766186129
BC_E_J_20230306,2074.892428719002
BC_E_J_20230307,2075.5631574798663
BC_E_J_20230308,2155.5392128994495
BC_E_J_20230309,2116.756367242396
BC_E_J_20230310,2098.7966184864235
BC_E_J_20230311,2113.4778933292937
BC_E_J_20230312,584.0891752350007
BC_E_J_20230313,2136.49505367687
BC_E_J_20230314,2139.376765905664
BC_E_J_20230315,2222.875102095012
BC_E_J_20230316,2188.779529041414
BC_E_J_20230317,2176.5138323635992
BC_E_J_20230318,2197.7333070312234
BC_E_J_20230319,675.5668147633942
BC_E_J_20230320,2235.7274264885855
BC_E_J_20230321,2246.7584825992753
BC_E_J_20230322,2338.680251112366
BC_E_J_20230323,2313.181402770743
BC_E_J_20230324,2309.605526479999
BC_E_J_20230325,2339.5477006472347
BC_E_J_20230326,826.0944875256313
BC_E_J_20230327,2394.9311783929347
BC_E_J_20230328,2414.583289178035
BC_E_J_20230329,2515.0577046599537
BC_E_J_20230330,2498.0279516802843
BC_E_J_20230331,2502.814120087216
BC_E_S_20230304,2118.1799672897682
BC_E_S_20230305,833.9968689432425
BC_E_S_20230306,2099.538175484953
BC_E_S_20230307,2007.2545699203656
BC_E_S_20230308,2047.8997520086518
BC_E_S_20230309,2083.4494388598973
BC_E_S_20230310,2060.691924560566
BC_E_S_20230311,2044.7896788222306
BC_E_S_20230312,765.3743405078097
BC_E_S_20230313,2040.6306313862178
BC_E_S_20230314,1962.6450174703746
BC_E_S_20230315,2021.6690470926092
BC_E_S_20230316,2079.0539975250704
BC_E_S_20230317,2080.860347637468
BC_E_S_20230318,2091.4409752267593
BC_E_S_20230319,839.5597836925798
BC_E_S_20230320,2142.50058168093
BC_E_S_20230321,2091.44131210434
BC_E_S_20230322,2175.74282104332
BC_E_S_20230323,2255.908073561807
BC_E_S_20230324,2277.214644060409
BC_E_S_20230325,2303.3187445574667
BC_E_S_20230326,1062.391932837385
BC_E_S_20230327,2371.244849422401
BC_E_S_20230328,2320.712706033354
BC_E_S_20230329,2399.951452797013
BC_E_S_20230330,2469.4003848377506
BC_E_S_20230331,2474.4139891180666
CB_F_J_20230304,657.7039756458826
CB_F_J_20230305,375.46986648899923
CB_F_J_20230306,688.2902270976967
CB_F_J_20230307,685.8665734462029
CB_F_J_20230308,682.1809504098836
CB_F_J_20230309,671.9421484495758
CB_F_J_20230310,664.5050126106104
CB_F_J_20230311,652.1316580155944
CB_F_J_20230312,369.1711019469259
CB_F_J_20230313,681.8243321879685
CB_F_J_20230314,679.8082881491714
CB_F_J_20230315,677.107926426316
CB_F_J_20230316,668.4223173547687
CB_F_J_20230317,663.084123072193
CB_F_J_20230318,653.3212698714216
CB_F_J_20230319,373.4373163228115
CB_F_J_20230320,689.5775209898266
CB_F_J_20230321,691.3940635672561
CB_F_J_20230322,692.7995620035717
CB_F_J_20230323,688.4147973519182
CB_F_J_20230324,687.4899571672383
CB_F_J_20230325,682.1681666343065
CB_F_J_20230326,406.6677625169299
CB_F_J_20230327,727.0502657665324
CB_F_J_20230328,732.8874583141607
CB_F_J_20230329,738.0166592483497
CB_F_J_20230330,736.9900670131035
CB_F_J_20230331,738.9974368193224
RD_F_J_20230304,450.92575795386506
RD_F_J_20230305,158.5881741114869
RD_F_J_20230306,463.33009032984063
RD_F_J_20230307,465.67399660187834
RD_F_J_20230308,450.3321528279397
RD_F_J_20230309,436.94045446088273
RD_F_J_20230310,425.0306133973984
RD_F_J_20230311,422.91306406913486
RD_F_J_20230312,129.0572169962837
RD_F_J_20230313,432.86000341139777
RD_F_J_20230314,434.851855696595
RD_F_J_20230315,419.7380381275776
RD_F_J_20230316,407.1330457548954
RD_F_J_20230317,396.53369545354695
RD_F_J_20230318,396.2032888467175
RD_F_J_20230319,104.553430072433
RD_F_J_20230320,410.91439472815404
RD_F_J_20230321,415.74314093680624
RD_F_J_20230322,403.66681821868553
RD_F_J_20230323,394.2194298270891
RD_F_J_20230324,386.81720880015496
RD_F_J_20230325,389.64502380500994
RD_F_J_20230326,101.04033600881297
RD_F_J_20230327,410.26554514497457
RD_F_J_20230328,417.7177626960488
RD_F_J_20230329,407.9738213863932
RD_F_J_20230330,400.52813791736486
RD_F_J_20230331,394.76895923499296
